mail_id,question,answer,inquiry_type
2196,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 
ご利用のOSバージョン : Android
ご利用端末名 : Pixel6a
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 : 2024-03-16 23:26
メールアドレス : 
お問い合わせ内容 ：イオンなどの広告で動画を最後まで見ても動画報酬が貰えません
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

お問い合わせの問題に対し、返答が遅れておりますこと、
そしてご迷惑をおかけしておりますことを深くお詫び申し上げます。

連絡いただいております現象につきましては、お客様からお寄せいただいた情報を元に、調査を行っております。

迅速な対応に努めてまいりますが、調査完了までお時間を頂戴する場合がございます。

調査完了後に当窓口よりあらためてお客様へご連絡差し上げますので、今しばらくお待ちくださいますようお願いたします。
お客様へご不便をおかけしておりますことを重ねてお詫び申し上げます。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。

いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

この度はお客様にご迷惑をおかけし、またご案内までにお時間を頂戴し、誠に申し訳ございません。

お問い合わせいただいております「広告を再生しても報酬を受け取ることができない」件につきましては、現在も調査および確認作業を進めております。

修正対応を実施する際など、お客様皆様にお伝えできる情報がございましたら、公式X（旧Twitter）やゲーム内でお知らせいたします。

重ねてのお詫びとなってしましますが、この度の不具合によりご迷惑をおかけしておりますこと、深くお詫び申し上げます。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。 

※本メール内容の無断掲載、無断複製、転送はお控えください。
2024/03/16 23:30:38 QCplay:






お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 
ご利用のOSバージョン : Android
ご利用端末名 : Pixel6a
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 : 2024-03-16 23:26
メールアドレス : 
お問い合わせ内容 ：イオンなどの広告で動画を最後まで見ても動画報酬が貰えません
添付ファイル ：",不具合について
1821,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.4
ご利用のOSバージョン : IOS17.3.1
ご利用端末名 : iPhone14Pro
お問い合わせ内容の種類 : 不具合について
ご利用環境 : iOS
問題が発生した日時 : 2024-03-13 00:00
メールアドレス : 
お問い合わせ内容 ：ゲームを何回開いても画像のような状態
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。
 
お問い合わせの件につきまして、ゲームデータが正常にダウンロードされていないために発生している場合がございます。
 
ホーム画面右上の歯車のアイコン＞「マイページ」よりバインド（データ連携）が行われていることを確認したうえで、一度アプリの再インストールしていただき改善されるかお試しいただきたく存じます。
 
※バインド（データ連携）が行われていない場合、正常にデータの復旧が行えません。そのため、必ず現在バインドされているのか、バインドをどのアカウント?メールアドレスで行っているのかご確認ください。
 
再インストール後は、ゲームを起動し、連携完了しているログイン方法にて復旧してくださいますようお願い申し上げます。
 
なお、上記お試しいただいたうえで、問題が解決しない場合、ご連絡の現象について調査を行ってまいりますので、お手数ですが再度お問い合わせいただけますと幸いです。
 
今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
 
※本メール内容の無断掲載、無断複製、転送はお控えください。
 

> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.4
> ご利用のOSバージョン : IOS17.3.1
> ご利用端末名 : iPhone14Pro
> お問い合わせ内容の種類 : 不具合について
> ご利用環境 : iOS
> 問題が発生した日時 : 2024-03-13 00:00
> メールアドレス : 
> お問い合わせ内容 ：ゲームを何回開いても画像のような状態
> 添付ファイル ：
> 
>",不具合について
1428,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.01
ご利用のOSバージョン : Android13
ご利用端末名 : AQUOS
お問い合わせ内容の種類 : データの引き継ぎについて
ご利用環境 : Google Play
問題が発生した日時 : 2024-03-08 22:30
メールアドレス : 
お問い合わせ内容 ：ゲームを起動したときに急にデータが全部初期化された
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。
 
お問い合わせいただきました件につきまして、バインド（データ連携）を行っている場合には、下記の方法にて
お客様ご自身でアカウントの復旧を行えます。
 
----------
1.ゲームを起動し、ホーム画面右上の歯車のアイコンをタップする
2.「マイページ」をタップする
3.「その他」というタブを選択し、「ログアウト」をタップする
※タップ後に画面が固まる場合がございますが、そのままお待ちください。
4.ログイン画面が表示されるので、連携完了しているログイン方法を選択し、タップする
----------
 
また、ゲストログインの場合、ホーム画面右上の歯車＞「マイページ」＞「その他」＞「ログアウト」を行って
いただいたうえで「ゲスト」よりログインを行うともとのアカウントに復帰できる場合がございます。
 
なお、上記をお試しいただいたうえで、ご自身でのアカウントの復旧で難しい場合、当窓口にてお客様のアカウ
ントのプレイ状況を確認したいため、お手数をおかけいたしますが、下記情報を今一度お送りいただけないでし
ょうか。
 
-----------------------------------------------------
?プレイヤー名：



※購入時のレシートメール、もしくはiTunesやGoogle Pay等で確認できる購入履歴のスクリーンショットをお送
りください。
※注文番号(決済情報番号)、日付、合計金額、購入アイテム、単価を確認できるもの
※購入履歴の確認方法につきましては、各ストア様へご確認ください
　
　
-----------------------------------------------------
 
情報が不足している場合など、対応できかねる場合がございますので、あらかじめご了承くださいますようお願
い申し上げます。
 
引き続き『ぽちゃガチョ！』をよろしくお願いいたします。
 
※本メール内容の無断掲載、無断複製、転送はお控えください。

> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.01
> ご利用のOSバージョン : Android13
> ご利用端末名 : AQUOS
> お問い合わせ内容の種類 : データの引き継ぎについて
> ご利用環境 : Google Play
> 問題が発生した日時 : 2024-03-08 22:30
> メールアドレス : 
> お問い合わせ内容 ：ゲームを起動したときに急にデータが全部初期化された
> 添付ファイル ：
> 
>",データの引き継ぎについて
766,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.1.1
ご利用のOSバージョン : ios 17.3.1
ご利用端末名 : iPhone14
お問い合わせ内容の種類 : 不具合について
ご利用環境 : iOS
問題が発生した日時 : 2024-03-02 15:20
メールアドレス : 
お問い合わせ内容 ：種袋の山Lv4とエネルギーも十分にあるのに、麻袋の布を作ることが出来なくて困っています
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

この度はお問い合わせのご面倒をおかけし、申し訳ございません。
 
お問い合わせいただいております「麻袋の布」は、「種袋の山」を2つ使用し、合成した場合に作成することができます。
 
アプリ内の表示によりお客様に混乱をお招きし、誠に申し訳ございません。
 
その他にも、お困りごとやお気づきの点がございましたら、お気軽にお問い合わせください。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。

> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.1.1
> ご利用のOSバージョン : ios 17.3.1
> ご利用端末名 : iPhone14
> お問い合わせ内容の種類 : 不具合について
> ご利用環境 : iOS
> 問題が発生した日時 : 2024-03-02 15:20
> メールアドレス : 
> お問い合わせ内容 ：種袋の山Lv4とエネルギーも十分にあるのに、麻袋の布を作ることが出来なくて困っています
> 添付ファイル ：
> 
>",不具合について
297,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.01
ご利用のOSバージョン : iOS17.3.1
ご利用端末名 : iPhone14pro
お問い合わせ内容の種類 : アイテム購入時に問題が発生した
ご利用環境 : iOS
問題が発生した日時 : 2024-02-28 21:15
メールアドレス : 
お問い合わせ内容 ：アイテム初期購入時、年齢設定間違えてしまい、一切購入が出来なくなってしまいました。。
年齢変更することは可能でしょうか
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

以前お客様より頂戴したお問い合わせについて、ご案内です。
 
ゲーム内にて設定を行う「生年月日」について、リセットが行えるように調整を実施いたしました。
 
そのため、可能であれば対応を行いたいと考えておりますので、お客様のアカウントの生年月日のリセットを行っても問題ないかご確認いただきたく、ご連絡を差し上げました。
 
ご面倒をかけいたしますが、ご回答いただけますと幸いです。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。
 

> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.01
> ご利用のOSバージョン : iOS17.3.1
> ご利用端末名 : iPhone14pro
> お問い合わせ内容の種類 : アイテム購入時に問題が発生した
> ご利用環境 : iOS
> 問題が発生した日時 : 2024-02-28 21:15
> メールアドレス : 
> お問い合わせ内容 ：アイテム初期購入時、年齢設定間違えてしまい、一切購入が出来なくなってしまいました。。 年齢変更することは可能でしょうか
> 添付ファイル ：
> 
>

ご対応頂きありがとうございます！！！！

是非リセットお願いしたいと考えております
よろしくお願いいたします

iPhoneから送信

> 2024/02/29 20:14、【ぽちゃガチョ！カスタマーサポート】 <>のメール:
> 
> ?
> いつもご利用いただきありがとうございます。
> 『ぽちゃガチョ！』サポート担当です。
> 
> 以前お客様より頂戴したお問い合わせについて、ご案内です。
>  
> ゲーム内にて設定を行う「生年月日」について、リセットが行えるように調整を実施いたしました。
>  
> そのため、可能であれば対応を行いたいと考えておりますので、お客様のアカウントの生年月日のリセットを行っても問題ないかご確認いただきたく、ご連絡を差し上げました。
>  
> ご面倒をかけいたしますが、ご回答いただけますと幸いです。
> 
> 今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
> 
> ※本メール内容の無断掲載、無断複製、転送はお控えください。
>  
> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.01
> ご利用のOSバージョン : iOS17.3.1
> ご利用端末名 : iPhone14pro
> お問い合わせ内容の種類 : アイテム購入時に問題が発生した
> ご利用環境 : iOS
> 問題が発生した日時 : 2024-02-28 21:15
> メールアドレス : 
> お問い合わせ内容 ：アイテム初期購入時、年齢設定間違えてしまい、一切購入が出来なくなってしまいました。。 年齢変更することは可能でしょうか
> 添付ファイル ：

いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。ご連絡の件につきまして、生年月日のリセットを行いました。

アプリの再起動後、購入画面にて再度登録することができますので、あらためて正確な生年月日をご登録くださいますようお願い申し上げます。
その他にも、お困りごとやお気づきの点がございましたら、お気軽にお問い合わせください。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。

 
 
> ご対応頂きありがとうございます！！！！ 
> 是非リセットお願いしたいと考えております
> よろしくお願いいたします
>  iPhoneから送信
>  > 2024/02/29 20:14、【ぽちゃガチョ！カスタマーサポート】 のメール:
>>  
> 
> 
>> ?いつもご利用いただきありがとうございます。
>> 『ぽちゃガチョ！』サポート担当です。
>> 
>> 以前お客様より頂戴したお問い合わせについて、ご案内です。
>>  
>> ゲーム内にて設定を行う「生年月日」について、リセットが行えるように調整を実施いたしました。
>>  
>> そのため、可能であれば対応を行いたいと考えておりますので、お客様のアカウントの生年月日のリセットを行っても問題ないかご確認いただきたく、ご連絡を差し上げました。
>>  
>> ご面倒をかけいたしますが、ご回答いただけますと幸いです。
>> 
>> 今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
>> 
>> ※本メール内容の無断掲載、無断複製、転送はお控えください。
>>  
>> 
>>> アカウントID : 

>>> プレイヤー名 : 
>>> アプリバージョン : 1.01
>>> ご利用のOSバージョン : iOS17.3.1
>>> ご利用端末名 : iPhone14pro
>>> お問い合わせ内容の種類 : アイテム購入時に問題が発生した
>>> ご利用環境 : iOS
>>> 問題が発生した日時 : 2024-02-28 21:15
>>> メールアドレス : 
>>> お問い合わせ内容 ：アイテム初期購入時、年齢設定間違えてしまい、一切購入が出来なくなってしまいました。。 年齢変更することは可能でしょうか
>>> 添付ファイル ：
>>> 
>>> 
>> 
>> 
>> 
> 
> 
> 
>

ありがとうございます！！

iPhoneから送信

> 2024/02/29 20:30、【ぽちゃガチョ！カスタマーサポート】 <>のメール:
> 
> ?
> いつもご利用いただきありがとうございます。
> 『ぽちゃガチョ！』サポート担当です。
> ご連絡の件につきまして、生年月日のリセットを行いました。
> 
> アプリの再起動後、購入画面にて再度登録することができますので、あらためて正確な生年月日をご登録くださいますようお願い申し上げます。
> その他にも、お困りごとやお気づきの点がございましたら、お気軽にお問い合わせください。
> 
> 今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
> 
> ※本メール内容の無断掲載、無断複製、転送はお控えください。
>  
>  
> ご対応頂きありがとうございます！！！！
>  
> 是非リセットお願いしたいと考えております
> よろしくお願いいたします
>  
> iPhoneから送信
>  
> 2024/02/29 20:14、【ぽちゃガチョ！カスタマーサポート】 <>のメール:
>  
> ?
> いつもご利用いただきありがとうございます。
> 『ぽちゃガチョ！』サポート担当です。
> 
> 以前お客様より頂戴したお問い合わせについて、ご案内です。
>  
> ゲーム内にて設定を行う「生年月日」について、リセットが行えるように調整を実施いたしました。
>  
> そのため、可能であれば対応を行いたいと考えておりますので、お客様のアカウントの生年月日のリセットを行っても問題ないかご確認いただきたく、ご連絡を差し上げました。
>  
> ご面倒をかけいたしますが、ご回答いただけますと幸いです。
> 
> 今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
> 
> ※本メール内容の無断掲載、無断複製、転送はお控えください。
>  
> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.01
> ご利用のOSバージョン : iOS17.3.1
> ご利用端末名 : iPhone14pro
> お問い合わせ内容の種類 : アイテム購入時に問題が発生した
> ご利用環境 : iOS
> 問題が発生した日時 : 2024-02-28 21:15
> メールアドレス : 
> お問い合わせ内容 ：アイテム初期購入時、年齢設定間違えてしまい、一切購入が出来なくなってしまいました。。 年齢変更することは可能でしょうか
> 添付ファイル ：

いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

この度は、ご丁寧にお礼のご連絡をくださりありがとうございます。

『ぽちゃガチョ！』をプレイしていただく中で、何かお困りの点や気になる点などがございましたら、お気軽にお問い合わせいただけると幸いです。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。
 
2024/02/29 20:55:28 :
> ありがとうございます！！ iPhoneから送信
>  > 2024/02/29 20:30、【ぽちゃガチョ！カスタマーサポート】 のメール:
>>  
> 
> 
>> ?いつもご利用いただきありがとうございます。
>> 『ぽちゃガチョ！』サポート担当です。ご連絡の件につきまして、生年月日のリセットを行いました。
>> 
>> アプリの再起動後、購入画面にて再度登録することができますので、あらためて正確な生年月日をご登録くださいますようお願い申し上げます。
>> その他にも、お困りごとやお気づきの点がございましたら、お気軽にお問い合わせください。
>> 
>> 今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
>> 
>> ※本メール内容の無断掲載、無断複製、転送はお控えください。
>> 
>>  
>>  
>>> ご対応頂きありがとうございます！！！！ 
>>> 是非リセットお願いしたいと考えております
>>> よろしくお願いいたします
>>>  iPhoneから送信
>>>  > 2024/02/29 20:14、【ぽちゃガチョ！カスタマーサポート】 のメール:
>>>>  
>>> 
>>> 
>>>> ?いつもご利用いただきありがとうございます。
>>>> 『ぽちゃガチョ！』サポート担当です。
>>>> 
>>>> 以前お客様より頂戴したお問い合わせについて、ご案内です。
>>>>  
>>>> ゲーム内にて設定を行う「生年月日」について、リセットが行えるように調整を実施いたしました。
>>>>  
>>>> そのため、可能であれば対応を行いたいと考えておりますので、お客様のアカウントの生年月日のリセットを行っても問題ないかご確認いただきたく、ご連絡を差し上げました。
>>>>  
>>>> ご面倒をかけいたしますが、ご回答いただけますと幸いです。
>>>> 
>>>> 今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
>>>> 
>>>> ※本メール内容の無断掲載、無断複製、転送はお控えください。
>>>>  
>>>> 
>>>>> アカウントID : 

>>>>> プレイヤー名 : 
>>>>> アプリバージョン : 1.01
>>>>> ご利用のOSバージョン : iOS17.3.1
>>>>> ご利用端末名 : iPhone14pro
>>>>> お問い合わせ内容の種類 : アイテム購入時に問題が発生した
>>>>> ご利用環境 : iOS
>>>>> 問題が発生した日時 : 2024-02-28 21:15
>>>>> メールアドレス : 
>>>>> お問い合わせ内容 ：アイテム初期購入時、年齢設定間違えてしまい、一切購入が出来なくなってしまいました。。 年齢変更することは可能でしょうか
>>>>> 添付ファイル ：
>>>>> 
>>>>> 
>>>> 
>>>> 
>>>> 
>>> 
>>> 
>>> 
>>> 
>> 
>> 
>> 
> 
> 
> 
>",アイテム購入時に問題が発生した
2432,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.13
ご利用のOSバージョン : iPhone
ご利用端末名 : iPhone12pro
お問い合わせ内容の種類 : ご意見?ご要望
ご利用環境 : iOS
問題が発生した日時 :  00:00
メールアドレス : 
お問い合わせ内容 ：オーダーを次々出して欲しい。
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。
 
この度はお客様にお問い合わせのご面倒をおかけしてしまい、誠に申し訳ございません。 
 
お問い合わせいただきましたオーダーに関するご要望につきましては、貴重なご意見としてお預かりし、運営チーム内に広く共有を行わさせていただきます。
 
『ぽちゃガチョ！』をプレイいただいているお客様一人一人に寄り添っていけるようなサービスをお届けできるよう、これからもチーム一同尽力して参りますので、何卒よろしくお願い申し上げます。
 
また、その他にもお困りごとやお気づきの点がございましたら、お気軽にお問い合わせください。
 
今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
 
※本メール内容の無断掲載、無断複製、転送はお控えください。
 

> アカウントID : 

> プレイヤー名 : 
> アプリバージョン : 1.13
> ご利用のOSバージョン : iPhone
> ご利用端末名 : iPhone12pro
> お問い合わせ内容の種類 : ご意見?ご要望
> ご利用環境 : iOS
> 問題が発生した日時 : 00:00
> メールアドレス : 
> お問い合わせ内容 ：オーダーを次々出して欲しい。
> 添付ファイル ：
> 
>",ご意見?ご要望
560,"お問い合わせ
アカウントID : 


アプリバージョン : 
ご利用のOSバージョン : iOS
ご利用端末名 : iPhone14promax
お問い合わせ内容の種類 : アイテム購入時に問題が発生した
ご利用環境 : iOS
問題が発生した日時 : 2024-03-02 12:50
メールアドレス : 
お問い合わせ内容 ：課金したのに反映されてない
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

お客様にご迷惑をおかけし、誠に申し訳ございません。 

お問い合わせいただきました件につきましては、【3/2（土）11:00 ～ 14:00】頃にApp Storeの障害が原因で有償アイテム購入時にエラーメッセージが表示され、アイテムが購入できない、または購入したアイテムが反映されない不具合が発生しておりました。

現在、該当の現象は解消され、正常にご購入いただけます。

また、反映されていなかったアイテムについては、すでにお客様のアカウントに付与されておりますが、反映されていない場合は一度アプリを終了のうえ、再起動させることで反映されます。

重ねてのご案内となりますが、このたびはご迷惑をおかけして大変申し訳ございませんでした。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。 

※本メール内容の無断掲載、無断複製、転送はお控えください。",アイテム購入時に問題が発生した
667,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.1.1
ご利用のOSバージョン : iOS17.0.3
ご利用端末名 : iPhone XS
お問い合わせ内容の種類 : アイテム購入時に問題が発生した
ご利用環境 : iOS
問題が発生した日時 : 2024-03-02 12:30
メールアドレス : 
お問い合わせ内容 ：370円で800エネルギーを購入しました。
画面では、購入完了と出ましたが、左上のエネルギーは増えませんでした。
購入したら自動的に増えるのではなく、何か受け取る手順があるのでしょうか？
それともきちんと購入できなかったのでしょうか？
ご返答お待ちしております。
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

お客様にご迷惑をおかけし、誠に申し訳ございません。 

お問い合わせいただきました件につきましては、【3/2（土）11:00 ～ 14:00】頃にApp Storeの障害が原因で有償アイテム購入時にエラーメッセージが表示され、アイテムが購入できない、または購入したアイテムが反映されない不具合が発生しておりました。

現在、該当の現象は解消され、正常にご購入いただけます。

また、反映されていなかったアイテムについては、すでにお客様のアカウントに付与されておりますが、反映されていない場合は一度アプリを終了のうえ、再起動させることで反映されます。

重ねてのご案内となりますが、このたびはご迷惑をおかけして大変申し訳ございませんでした。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。 

※本メール内容の無断掲載、無断複製、転送はお控えください。",アイテム購入時に問題が発生した
2828,"お問い合わせ
アカウントID : 


アプリバージョン : 
ご利用のOSバージョン : 
ご利用端末名 : 
お問い合わせ内容の種類 : 不具合について
ご利用環境 : iOS
問題が発生した日時 : 2024-03-27 23:00
メールアドレス : 
お問い合わせ内容 ：アグちゃんの手芸イベントで、3000ポイント以上は報酬があると出てきていたが、報酬のボタンも何も出てこなかった。
何度も見たが出てこなかったです。
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。
 
この度はお問い合わせのご面倒をおかけし、申し訳ございません。
 
お問い合わせいただきました「アグちゃんの手芸」のランキング報酬は「ランキング1～3位以内」かつ「3000pt以上」の場合に受け取ることができます。
 
ゲームの表示がわかりづらく、お客様に混乱をお招きし誠に申し訳ございません。
 
その他にもお困りごとやお気づきの点がございましたら、お気軽にお問い合わせください。
 
今後とも『ぽちゃガチョ！』をよろしくお願いいたします。
 
※本メール内容の無断掲載、無断複製、転送はお控えください。
 
2024/03/28 00:29:08 QCplay:
> アカウントID :


> アプリバージョン :
> ご利用のOSバージョン :
> ご利用端末名 :
> お問い合わせ内容の種類 : 不具合について
> ご利用環境 : iOS
> 問題が発生した日時 : 2024-03-27 23:00
> メールアドレス : 
> お問い合わせ内容 ：アグちゃんの手芸イベントで、3000ポイント以上は報酬があると出てきていたが、報酬のボタンも何も出てこなかった。 何度も見たが出てこなかったです。
> 添付ファイル ：
> 
>",不具合について
971,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 
ご利用のOSバージョン : 
ご利用端末名 : 
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 :  03:03
メールアドレス : 
お問い合わせ内容 ：時々CMの閉じるボタンがついてない、CM見終わってもギフト貰えない
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

お問い合わせの問題に対し、返答が遅れておりますこと、
そしてご迷惑をおかけしておりますことを深くお詫び申し上げます。

連絡いただいております現象につきましては、お客様からお寄せいただいた情報を元に、調査を行っております。

迅速な対応に努めてまいりますが、調査完了までお時間を頂戴する場合がございます。
調査完了後に当窓口よりあらためてお客様へご連絡差し上げますので、今しばらくお待ちくださいますようお願いたします。

お客様へご不便をおかけしておりますことを
重ねてお詫び申し上げます。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。
2024/03/03 18:02:37 QCplay:






お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 
ご利用のOSバージョン : 
ご利用端末名 : 
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 :  03:03
メールアドレス : 
お問い合わせ内容 ：時々CMの閉じるボタンがついてない、CM見終わってもギフト貰えない
添付ファイル ：

いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

この度はお客様にご迷惑をおかけし、またご案内までにお時間を頂戴し、誠に申し訳ございません。

お問い合わせいただいております「広告を再生しても報酬を受け取ることができない」件につきましては、現在も調査および確認作業を進めております。

修正対応を実施する際など、お客様皆様にお伝えできる情報がございましたら、公式X（旧Twitter）やゲーム内でお知らせいたします。

重ねてのお詫びとなってしましますが、この度の不具合によりご迷惑をおかけしておりますこと、深くお詫び申し上げます。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。 

※本メール内容の無断掲載、無断複製、転送はお控えください。
2024/03/03 18:02:37 QCplay:






お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 
ご利用のOSバージョン : 
ご利用端末名 : 
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 :  03:03
メールアドレス : 
お問い合わせ内容 ：時々CMの閉じるボタンがついてない、CM見終わってもギフト貰えない
添付ファイル ：",不具合について
1957,"お問い合わせ
アカウントID : 

プレイヤー名 : 
アプリバージョン : 1.1.1
ご利用のOSバージョン : Android
ご利用端末名 : Galaxy
お問い合わせ内容の種類 : 不具合について
ご利用環境 : iOS
問題が発生した日時 : 2024-03-15 12:35
メールアドレス : 
お問い合わせ内容 ：ジュエリーイベントの報酬が受け取れない
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

この度はお客様にご迷惑をおかけし、誠に申し訳ございません。

お問い合わせいただきました件につきまして、【3/15 12:00～3/15 13:25】に以下の不具合が発生しておりました。

■イベント「運命のジュエリー」のランキング報酬にて、「構成エラー」という文言のエラーが発生し、報酬が受け取れない不具合

本件につきましては、該当イベントの「グループランキング報酬」にて、本来報酬が設定されていない6～10位のお客様にあたかも報酬が受け取れるような内容が表示されていたために発生しておりました。

なお、該当の不具合はすでに修正が完了しておりますので、アプリを再起動していただいたうえでご確認いただけますと幸いです。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。",不具合について
2630,"お問い合わせ
アカウントID : 


アプリバージョン : 
ご利用のOSバージョン : 
ご利用端末名 : 
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 :  00:00
メールアドレス : 
お問い合わせ内容 ：広告を観たのに報酬が反映されないことがある。また、広告の画面が変わらず右上に?マークが表示されたから押したのに『最後まで見てください』というメッセージが表示される。広告を閉じるタイミングがわかりにくすぎる。改善お願いします。
添付ファイル ：","いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

お問い合わせの問題に対し、返答が遅れておりますこと、
そしてご迷惑をおかけしておりますことを深くお詫び申し上げます。

連絡いただいております現象につきましては、お客様からお寄せいただいた情報を元に、調査を行っております。

迅速な対応に努めてまいりますが、調査完了までお時間を頂戴する場合がございます。

調査完了後に当窓口よりあらためてお客様へご連絡差し上げますので、今しばらくお待ちくださいますようお願いたします。
お客様へご不便をおかけしておりますことを重ねてお詫び申し上げます。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。

※本メール内容の無断掲載、無断複製、転送はお控えください。

いつもご利用いただきありがとうございます。
『ぽちゃガチョ！』サポート担当です。

この度はお客様にご迷惑をおかけし、またご案内までにお時間を頂戴し、誠に申し訳ございません。

お問い合わせいただいております「広告を再生しても報酬を受け取ることができない」件につきましては、現在も調査および確認作業を進めております。

修正対応を実施する際など、お客様皆様にお伝えできる情報がございましたら、公式X（旧Twitter）やゲーム内でお知らせいたします。

重ねてのお詫びとなってしましますが、この度の不具合によりご迷惑をおかけしておりますこと、深くお詫び申し上げます。

今後とも『ぽちゃガチョ！』をよろしくお願いいたします。 

※本メール内容の無断掲載、無断複製、転送はお控えください。
2024/03/24 14:37:43 QCplay:






お問い合わせ
アカウントID : 


アプリバージョン : 
ご利用のOSバージョン : 
ご利用端末名 : 
お問い合わせ内容の種類 : 不具合について
ご利用環境 : Google Play
問題が発生した日時 :  00:00
メールアドレス : 
お問い合わせ内容 ：広告を観たのに報酬が反映されないことがある。また、広告の画面が変わらず右上に?マークが表示されたから押したのに『最後まで見てください』というメッセージが表示される。広告を閉じるタイミングがわかりにくすぎる。改善お願いします。
添付ファイル ：",不具合について
